../Instances/CVRP/X-n351-k40.vrp;9421;25961;476.508
../Instances/CVRP/X-n351-k40.vrp;9421;25957;720.748
../Instances/CVRP/X-n351-k40.vrp;9421;25954;723.046
../Instances/CVRP/X-n351-k40.vrp;9421;25953;724.989
../Instances/CVRP/X-n351-k40.vrp;9421;25952;727.85
../Instances/CVRP/X-n351-k40.vrp;9421;25951;728.102
../Instances/CVRP/X-n351-k40.vrp;9421;25949;728.626
../Instances/CVRP/X-n351-k40.vrp;9421;25948;732.695
../Instances/CVRP/X-n351-k40.vrp;9421;25947;733.791
../Instances/CVRP/X-n351-k40.vrp;9421;25945;773.302
